candidate_gene,neighbors,neighbors_in_seed,neighbors_divide_by_interactome_size,neighbors_in_seed_divide_by_seed_size,ratios,p_value,fdr_bh
ALDH9A1,54,2,0.0029007305543618392,0.019801980198019802,6.826549321598827,0.004,0.006417786970010341
USP1,57,2,0.003061882251826386,0.019801980198019802,6.467257252040993,0.004,0.006417786970010341
MLLT3,63,2,0.003384185646755479,0.019801980198019802,5.8513279899418515,0.004,0.006417786970010341
KL,61,2,0.003276751181779115,0.019801980198019802,6.043174809284207,0.004,0.006417786970010341
PELO,57,2,0.003061882251826386,0.019801980198019802,6.467257252040993,0.004,0.006417786970010341
USP13,53,2,0.002847013321873657,0.019801980198019802,6.955352138987484,0.004,0.006417786970010341
CASP2,51,2,0.0027395788568972926,0.019801980198019802,7.228111046398758,0.004,0.006417786970010341
BAG5,62,2,0.0033304684142672967,0.019801980198019802,5.94570424784414,0.004,0.006417786970010341
ORC3,63,2,0.003384185646755479,0.019801980198019802,5.8513279899418515,0.004,0.006417786970010341
ENO2,54,2,0.0029007305543618392,0.019801980198019802,6.826549321598827,0.004,0.006417786970010341
ARPC1B,57,2,0.003061882251826386,0.019801980198019802,6.467257252040993,0.004,0.006417786970010341
EPPK1,58,2,0.003115599484314568,0.019801980198019802,6.355752816660976,0.004,0.006417786970010341
PFKM,63,2,0.003384185646755479,0.019801980198019802,5.8513279899418515,0.004,0.006417786970010341
DIDO1,50,2,0.0026858616244091102,0.019801980198019802,7.372673267326733,0.004,0.006417786970010341
CDK2AP1,65,2,0.0034916201117318434,0.019801980198019802,5.671287128712872,0.004,0.006417786970010341
MAP3K21,62,2,0.0033304684142672967,0.019801980198019802,5.94570424784414,0.004,0.006417786970010341
PPP1R15A,45,2,0.0024172754619681994,0.019801980198019802,8.191859185918592,0.004,0.006417786970010341
NANS,45,2,0.0024172754619681994,0.019801980198019802,8.191859185918592,0.004,0.006417786970010341
NTRK1,2031,19,0.10909969918349807,0.18811881188118812,1.724283506637222,0.005,0.007726593625498008
LRRK2,391,6,0.021003437902879243,0.0594059405940594,2.8283912790256007,0.005,0.007726593625498008
HNRNPC,323,5,0.017350666093682854,0.04950495049504951,2.853201728841615,0.005,0.007726593625498008
CREB3L1,292,5,0.015685431886549205,0.04950495049504951,3.1561101315611015,0.005,0.007726593625498008
CUL4A,284,5,0.015255694026643748,0.04950495049504951,3.245014642309301,0.005,0.007726593625498008
FBL,174,4,0.009346798452943705,0.039603960396039604,4.23716854444065,0.005,0.007726593625498008
MAPK10,221,4,0.011871508379888268,0.039603960396039604,3.336051252184042,0.005,0.007726593625498008
ALYREF,210,4,0.011280618822518265,0.039603960396039604,3.5107967939651106,0.005,0.007726593625498008
TP53BP2,201,4,0.010797163730124624,0.039603960396039604,3.6679966504113097,0.005,0.007726593625498008
H1-4,200,4,0.010743446497636441,0.039603960396039604,3.6863366336633665,0.005,0.007726593625498008
DAXX,202,4,0.010850880962612806,0.039603960396039604,3.649838251151848,0.005,0.007726593625498008
USP15,201,4,0.010797163730124624,0.039603960396039604,3.6679966504113097,0.005,0.007726593625498008
EEF1D,169,4,0.009078212290502794,0.039603960396039604,4.362528560548363,0.005,0.007726593625498008
BAIAP2,122,3,0.00655350236355823,0.0297029702970297,4.532381106963155,0.005,0.007726593625498008
CLIP1,134,3,0.007198109153416416,0.0297029702970297,4.126496231712723,0.005,0.007726593625498008
SREBF2,120,3,0.006446067898581865,0.0297029702970297,4.607920792079208,0.005,0.007726593625498008
